mã cổ phiếu,năm báo cáo,kỳ báo cáo,lợi nhuận/lỗ trước thuế,khấu hao và phân bổ,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ thanh lý tài sản cố định,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,lợi nhuận hoạt động trước thay đổi vốn lưu động,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,luồng tiền thuần từ hoạt động kinh doanh,chi mua tài sản cố định,thu từ thanh lý tài sản cố định,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,chi trả cổ tức,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,lợi nhuận từ các hoạt động khác,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua lại cổ phiếu,thu nhập từ lãi và cổ tức,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
NLG,2020,4,750326910162,5987631820,-2008739561,0,0,-746588512748,43229236526,50946526199,300580676850,-653993585300,293638143915,-18218553546,-17232697692,-65440850663,0,-17406405123,-127126745360,-22827070886,0,5128800000,-9977977992,-1098852625861,0,664225701241,-462303173498,0,914754978490,-76194603631,0,-120231666996,704418081351,114988162493,981231263343,,1096219425836,,,,-13910626512,0,,,
NLG,2020,3,43948279575,5770192214,6381551038,0,0,-17478808344,2483833074,41105047557,-26307466916,-303653233170,-24554867486,-25279133424,-2131776905,-17366537476,0,-12669038370,-370857006190,-12194531435,0,-628800000,-6486458008,-55496517440,0,15924959369,-58881347514,0,221290238662,-197789653050,0,-112688030,23203254475,-406535099229,1387766362572,,981231263343,,,,-184643107,0,,,
NLG,2020,2,80446335757,5882201360,-3968206222,0,0,-51960648986,6072153565,36471835474,-24923863107,-441298981563,254442652507,-15152471289,-22108497907,-15045330707,0,-5064534218,-232679190810,-5576408733,0,123000000000,25256782975,-545000000000,0,44393171598,-357926454160,0,696431897190,-20601238448,0,-114933746778,554279025071,-36326619899,1424092982471,,1387766362572,,,,-6617886893,0,,,
NLG,2020,1,140117412491,5114743960,-2808167755,0,0,-52330965797,3089672208,93182695107,-139302251486,-174252317464,2708449961,-15598360995,-8296755738,-90625558634,0,-3802587565,-335986686814,-2826629309,0,-165000000000,11539028292,0,0,19206940591,-137080660426,0,46183522347,-23189000000,0,-26487478173,-3492955826,-476560303066,1900653285537,,1424092982471,,,,0,0,,,
NLG,2019,4,720791865159,1735679578,2040882485,0,0,-364442116577,-1820577688,358305732957,-385400130544,570909387920,439454489412,29141908753,-353533139,-26638079609,0,-981948226,984437827524,-192781435086,2080305000,-70550775618,73126925073,-361597506680,31860000000,-1778773047,-519641260358,0,61995872174,-120561621420,0,-100014749532,-99853397814,364943169352,1529545504027,,1894488673379,,,,58727100964,0,,,
NLG,2019,3,177806295653,6143216131,-2850745755,0,0,-51816218498,6737067360,136019614891,336310394064,-279118934354,-107009145114,4691687134,-1727541129,4016791240,0,-36450750061,56732116671,-105753900772,0,17659030774,-310115476821,73126925073,-31460000000,40229869272,-316313552474,0,37859857874,-22729426380,0,-5108482473,-21106411337,-280687847140,1810233351167,,1529545504027,,,,-31128360358,0,,,
NLG,2019,2,171901879625,4206075758,619774000,0,0,-170471331878,21228824792,27485222297,-1091730048355,1877494925924,-655602287753,-4826983133,9320810829,-40327537842,0,8420746440,130234848407,-2085451322,-1808399998,-15925792236,302113910509,-73126925073,31460000000,33526091202,274153433082,179637040263,198632278942,-110570062083,0,-129753994722,-186384417606,218003863883,1592229487284,,1810233351167,,,,-324329680006,0,,,
NLG,2019,1,155287894527,3566001891,-619774000,0,0,-24118999261,13952140015,148067263172,574190970905,-1656349965668,523903295774,-10720058074,-50981186201,-143564425953,0,-8535746440,-623989852485,-1222435804,1808399998,-30000000000,-65125358761,0,2000000000,22922634812,-69616759755,392862959737,34205116000,-216714015232,0,-8694286642,201659773863,-491946838377,2084176325661,,1592229487284,,,,0,0,,,
NLG,2018,4,174323791795,3242404531,-1037719793,0,0,-51503875866,6433506703,131458107370,-782212947988,-57785299663,339037210031,25232314637,-44110127851,-147924403646,0,15887991312,-520417155798,-8715437284,-3738227580,-144498228571,44318766037,0,1533300000,12021169311,-99078658087,0,41974778844,-92923456345,0,-38218079085,-143166756586,-762662570471,2846838896132,,2084176325661,,,,-54000000000,0,,,
NLG,2018,3,564857261546,3431663684,-651924439,0,0,-35307390565,9793190775,542122801001,-259041532670,512760507264,370862660416,32372785549,0,-3011495348,0,-16278710643,1179787015569,-197613600,3738227580,-13650000000,0,-916500000000,0,43237111053,-883372274967,0,130695205915,-91991573570,0,-6444565529,32259066816,328673807418,2518165088714,,2846838896132,,,,0,0,,,
NLG,2018,2,293032136791,3426706568,132649082,0,0,-37242174956,4155222031,263504539516,-138229281310,88889199020,-426632345066,22839118871,-4624397461,-31073557431,0,-8708180528,-234034904389,-5472000000,0,-82477075302,-14639648638,0,0,27002493365,-75586230575,437743296000,790425627802,-182365914041,0,-26798600462,1019004409299,709383274335,1808781814379,,2518165088714,,,,0,0,,,
NLG,2018,1,92603599502,3347756814,-225597273,0,0,-18974004376,3865168041,80616922708,-51885855427,127041372060,-192365985063,-14195083691,-20917451911,-164191798014,0,-196174859,-236094054197,-961585455,0,0,14639648638,0,0,17009745014,30687808197,102294082000,39902682008,-35451358000,0,-135211312668,-67893156660,-273299402660,2082081217039,,1808781814379,,,,-39427250000,0,,,
NLG,2017,4,358271476896,3417778718,-920039974,0,0,-28809868542,7153116489,339112463587,598987446040,-147439946074,67042673048,40055189908,-6334792543,-153770836660,0,-1712770908,735939426398,-1374757763,0,-29757573374,0,0,0,17199906495,-13932424642,0,13044711080,-70261768997,0,-29194069196,-163911127113,558095874643,1523985342396,,2082081217039,,,,-77500000000,0,,,
NLG,2017,3,93387657849,3357905317,-815300500,0,0,-29984368325,4622720343,70568614684,590396536274,-64502029945,100794076122,-29652421011,-17770094695,-18068079761,0,-4252555702,627514045966,-84272727,-27272727,-16124349324,10100000000,-200070000000,0,9976966107,-196228928671,0,86064923599,-95508209475,0,-65022298363,-74465584239,356819533056,1167165809340,,1523985342396,,,,0,0,,,
NLG,2017,2,468851004663,3450809374,325818045,0,0,-17950209874,12453019456,467130441664,-562901829227,154051265378,998356827898,-45591925410,-12459978024,-167864980,0,-4234446969,994182490330,-2102109091,527272727,-62746565391,-29869085285,-550070000000,22400000000,13019392616,-608841094424,38589500000,14534852303,-211861478426,0,-401623430,-179138749553,206202646353,960963162987,,1167165809340,,,,-20000000000,0,,,
NLG,2017,1,29731802917,3375210262,105564625,0,0,-15377984552,4306259487,22140852739,7581794927,-121266457277,108347634884,-13410130214,-31774031692,-66249601081,0,-2030251930,-96660189644,-2212526364,0,0,29869085285,-700000000,0,5552984552,32509543473,116927250000,103361437483,-98437000000,0,-28300761409,93550926074,29400279903,931562883084,,960963162987,,,,0,0,,,
NLG,2016,4,246875712807,-1505448048,1307427710,0,0,-26812375256,7555767803,227421085016,-94894728574,-281368511870,272135843748,-31874479979,-10554785566,-16110410772,0,-1314018051,63439993952,-1831406398,15113636363,239948911921,0,-246410911921,0,12221779415,19042009380,345459240000,184876043536,-171184327895,0,-32146333656,147764621985,230246625317,701316257767,,931562883084,,,,-179240000000,0,,,
NLG,2016,3,61294041874,3722542108,1782535742,0,0,-6603923501,7078607647,67273803870,-283103128478,158811934723,-167855919851,-7045674580,-24282628485,-8496739643,0,-3979066437,-252776942742,-101601064,231847398498,-239948911921,0,0,28000750000,6603923501,26401559014,-140503427830,71824640904,-31139792074,0,-312530101,79108890899,-147266492829,848582750596,,701316257767,,,,179240000000,0,,,
NLG,2016,2,119825661553,4604603020,-1951244816,0,0,-4464280200,2924669105,120939408662,-203246014117,13101338417,32406963878,17368121707,13374413115,-41479732418,0,-1585399203,-65021376098,-4684875208,-212046588827,0,0,211117264265,183583558448,4300997938,182270356616,140503427830,477985337448,-7461028400,0,-64089593115,546938143763,664187124281,184395626315,,848582750596,,,,0,0,,,
NLG,2016,1,56345500219,3685280197,292053503,0,0,-1064633875,2995659011,62253859055,-49436885354,74399805639,-108644358068,-12530295862,-13374413115,-14737481761,0,-7083361233,-69153130699,-1298876404,687324562,0,0,-211117264265,0,901351613,-210827464494,0,171002692725,-129822378905,0,0,41180313820,-238800281373,423195907688,,184395626315,,,,0,0,,,
NLG,2015,4,184284669895,3553081479,285522474,2549497346,0,-36946004903,44705642,153771471933,-62892432071,-10907828018,-26681227365,12218508722,-13141424783,-9458871786,0,2244037915,45152234547,-852044000,528334020,-40636025899,0,-48244618990,63874388649,1788239345,-23541726875,0,205615291905,-108687391221,0,-7181655905,139746244779,161356752451,221839155237,,383195907688,,,,50000000000,0,,,
NLG,2015,3,18513689668,3938552537,-578201648,0,0,-704344754,4316202418,25485898221,-77400821999,-80584264572,169784472466,-7061759662,-15249653333,-5665932653,0,-7697116776,1610821692,-32950000,0,0,0,-100008301824,0,599810736,-99441441088,138868950000,45805044000,-53592493754,0,-18346572583,112734927663,14904308267,206934846970,,221839155237,,,,0,0,,,
NLG,2015,2,37166541265,3220470236,0,0,0,21631721448,2254794632,64273527581,46621648216,-95678582729,8101944427,6248920876,-7602161483,-4939424931,0,-8022889178,9002982779,-650804091,0,25409957354,0,-99843555423,17280000000,1235520642,-56568881518,6704872374,44558405000,-66631388612,0,-35057598144,-50425709382,-97991608121,304926455091,,206934846970,,,,0,0,,,
NLG,2015,1,35998936033,3578870700,0,0,0,-34577819902,3944424458,8944411289,14447367599,-45334035483,95618754229,-10916965722,-22307505771,-34122094171,0,-3204960162,3124971808,-40060000,0,-25409957354,0,0,0,2130676114,-23319341240,0,5889000000,-53937664173,0,-827050000,-48875714173,-69070083605,373996538696,,304926455091,,,,0,0,,,
NLG,2014,4,144861900760,4082694306,12930145572,3579842500,-267883494,-38830254210,-5033839412,108388484457,45180802536,-9242831368,157824714016,17234924350,4683348203,-10598411713,0,-324248956,313146781525,-280350000,938181818,3000000000,-70417581857,-14018554000,25920000000,3302926550,-51555377489,-4486200000,3521489129,-69289530958,-15929113370,-22732379798,-98124899977,163466504059,210530034637,,373996538696,,,,10790835020,-12934121565,,,
NLG,2014,3,8590813758,2553612096,-10141036696,0,0,4019317885,4511892616,9534599659,-37692012869,-80600752052,56219310261,-12231023857,-12672255947,-2820733045,0,-4207790507,-84470658357,-3505423250,0,-15800000000,0,-5000000000,0,2660550958,-21644872292,4486200000,373297973302,-344945605713,0,-2038872701,30799694888,-75315835761,285845870398,,210530034637,,,,0,0,,,
NLG,2014,2,10862896722,2461040745,4183056335,0,0,-4366264863,2810975790,15951704729,-12413696131,-34763876167,65233406105,-1908433975,-7580821283,-8243333296,0,-1542404628,14732545354,-2061477272,0,-200000000,0,-21322446000,5448723000,2787587722,-15347612550,0,80209951685,-149843593311,0,-31111390175,-100745031801,-101360098997,387205969395,,285845870398,,,,0,0,,,
NLG,2014,1,-25021999886,2411272725,-4183056335,0,0,3690325,8531885498,-18258207673,-25425264143,-125895267204,-8661009390,1908433975,-18215820491,-21489694571,0,-1569420103,-217606249600,-4069045227,0,0,0,0,-762723000,4183056335,-648711892,459000000000,74174805116,-91961200504,0,-2740938000,438472666612,220217705120,166988264275,,387205969395,,,,0,0,,,
NLG,2013,4,73129847150,2889379678,3461773490,0,0,-23406029104,10334075276,66409046490,-84787930064,67756925393,-59891297958,1981584747,-30811992796,-50562255553,0,-1837470384,-91743390125,-584919025,0,1926040000,0,-3487073513,11730044067,1816500690,11400592219,0,121097149182,-80225731016,0,0,40871418166,-39471379740,147705517226,,108234137486,,,,0,0,,,
NLG,2013,3,34845933154,2955593175,-3038967130,0,24468763,2025473990,9501139802,46313641754,-770403184,-21926949301,-4821280862,-14768692968,-30287798085,-10074125807,0,-1688071037,-38023679490,4540663636,0,3073960000,0,0,0,1046002433,8660626069,0,324343633482,-255921657219,0,337691343,68759667606,39396614185,108308903041,,147705517226,,,,0,0,,,
NLG,2013,2,-25190848588,2943063150,-61519277,0,-24468763,-676375185,10828560626,-12181588037,-13132008503,-58346081110,105491964005,2719587310,-3293643143,-20569782510,0,-1544076385,-855628373,-1788635909,0,-5000000000,0,1200000000,0,676375185,-4912260724,0,116852593764,-90037355122,0,-2131040000,24684198642,18916309545,89392593496,,108308903041,,,,0,0,,,
NLG,2013,1,-35542631718,2999690296,61519277,0,0,-1316589512,10799001991,-22999009666,-702886527,-31268547335,37552099193,-1442811847,-16951874394,-6459387684,0,-1534362238,-43806780498,-4907440910,0,0,0,-1200000000,0,1316589512,-4790851398,0,126286469925,-99155811392,0,-2642180000,24488478533,-24109153363,113501746859,,89392593496,,,,0,0,,,
NT2,2025,1,43573959382,171774890858,0,0,,-31190853230,12383899506,196541896516,119360079467,-1258967006,-1510956323291,1063029139909,-11756305699,-14862579743,,-9222740883,-169125800730,0,0,-1365000000000,1273000000000,0,0,35168655456,-56831344544,0,1404146403659,-996392854961,,-230011669940,177741878758,-48215266516,56958238240,0,8742971724,,,,,,,,
NT2,2024,4,89577478953,171752557013,0,-4046296245,,-31200235991,10154252614,236237756344,378266254032,887452910,-1343518081434,904011965997,-10327652106,-6200000000,,-9015023434,150342672309,-120181818,63974747,-980001000000,1282951000000,0,0,28997734629,331891527558,0,131900000000,-560214858271,,-21665037,-428336523308,53897676559,3060561681,0,56958238240,,,,,,,,
NT2,2024,3,50352855912,171834501570,0,625788515,,-26736276199,10992372513,207069242311,-270402974694,-1053780058,373817713980,106634720806,-10758673798,-112000,,-5024395006,400281741541,-2265912795,0,-1113489790416,554489790416,0,0,11620389400,-549645523395,0,839135517901,-722370759444,,-51524628,116713233829,-32650548025,35711109706,0,3060561681,,,,,,,,
NT2,2024,2,122185199956,171755552305,0,-80918526,,-19011402301,8655508250,283503939684,-1238791506491,2082235595,913723929513,256448705752,-6218569076,-20847729,,-7163940464,203563946784,-325041000,0,-1482950000000,669900000000,0,0,16951487846,-796423553154,0,829245400501,-207565117046,,-78545482,621601737973,28742131603,6968978103,0,35711109706,,,,,,,,
NT2,2024,1,-158158882688,171727446867,0,-1047211,,-17774932903,5127684624,920268689,413462711271,-74159114747,656603811281,-1193796357869,-5585578966,-13873902002,,-10051530108,-226479692451,-846000000,0,-534000000000,1430000000000,0,0,52176103355,947330103355,0,554362671320,-1068100000000,,-201296973083,-715034301763,5816109141,1152868962,0,6968978103,,,,,,,,
NT2,2023,4,256569335166,171772897606,-41216159978,611034011,,-32055824725,11510406129,367191688209,765231449504,80358370924,112229274886,-973241193777,-11195135967,-3742698010,,-5563298499,331268457270,0,0,2060490790416,-1579000000000,-2730390790416,1579000000000,624018037,-669275981963,0,273816277373,0,,0,273816277373,-64191247320,65344116282,0,1152868962,,,,,,,,
NT2,2023,3,-123766904938,171815417137,0,-254845059,,-31967952052,10308193504,26133908592,2139656119912,4403484272,-1329302189321,-540956107450,-10132982623,-10536006626,,-7306218110,271960008646,-2832530862,112722259,-1280490790416,630000000000,0,0,26405424284,-626805174735,0,926183722627,-350563400487,,-431277660145,144342661995,-210502504094,275846620376,0,65344116282,,,,,,,,
NT2,2023,2,157251721428,171772229249,0,0,,-14612046902,4917409073,319329312848,-867873995253,-34912989241,896001117873,20345276209,-5761665158,-12352717206,,-4723189478,310051150594,-541990909,0,81000000000,169000000000,0,0,15024418846,264482427937,0,-299436599513,0,,-239710247,-299676309760,274857268771,989351605,0,275846620376,,,,,,,,
NT2,2023,1,246173844809,171852859857,0,0,,-20159789049,7107484445,404974400062,-1474721560673,-2754614535,1033435159080,17913699926,-6482893225,-20847788680,,-8286222847,-56769820892,-33780000,0,-81000000000,0,0,0,22531903027,-58501876973,0,650000000000,-630506983034,,-287531073720,-268038056754,-383309754619,384299106224,0,989351605,,,,,,,,
NT2,2022,4,175196093785,171953500712,-145990562244,0,,-18725692049,7946115403,190379455607,361725402493,-2819266476,123674800773,54807378039,-7859744583,0,,-6984287469,712923738384,-279050000,0,-545000000000,0,0,0,3456488583,-541822561417,0,0,0,,-186891849404,-186891849404,-15790672437,400089778661,0,384299106224,,,,,,,,
NT2,2022,3,215419474571,172213112917,187206722222,0,,-1505182515,409822401,573743949596,653113453924,4510804349,-1068853679120,29460659620,-164725228,-15574440260,,-7548663831,168687359050,-46000000,0,-403509209584,-490790416,0,0,21916762,-404024083238,0,630506983034,-200000000000,,0,430506983034,195170258846,204919519815,0,400089778661,,,,,,,,
NT2,2022,2,384231895257,172331068377,0,0,,-128364631,4893103614,561327702617,-946952665581,1262111286,1056383204833,172104461437,-4845090715,-8534200979,,-6809014075,823936508823,0,0,0,490790416,0,0,244596183,735386599,0,-178701543157,-210000000000,,-287539592865,-676241136022,148430759400,56488760415,0,204919519815,,,,,,,,
NT2,2022,1,168188404999,172340409601,0,0,,-186484092,2117922108,342460252616,-739807583941,498638674,-89085942224,195707225671,-2094246575,-22231326741,,-7584321854,-322137304374,-1133629909,38590532,0,0,0,0,31877149,-1063162228,0,378701543157,0,,0,378701543157,55501076555,987683860,0,56488760415,,,,,,,,
NT2,2021,4,129670376732,172324150950,0,0,,-1859203488,4375055078,304510379272,-503785160705,-895998588,491552175300,-20413541187,-4529575626,-12342344751,,-3674598285,250421335430,-2253496000,0,419509209584,0,0,0,9574371151,426830084735,0,-351128151253,-53871848747,,-287769779659,-692769779659,-15518359494,16506043354,0,987683860,,,,,,,,
NT2,2021,3,287798682984,172699368754,0,398563619,,-4803105427,6520445313,462613955243,407737486153,4040085977,-546565759530,-275360188971,-6460460663,-2808386143,,-4136075923,39060656143,0,0,490790416,0,0,0,42980993,533771409,0,-24012351781,0,,-107960079,-24120311860,15474115692,1031927662,0,16506043354,,,,,,,,
NT2,2021,2,26803967674,172712725647,0,13874362670,,-3645581097,5425201151,214661545885,46490024420,-120753144,-32754063710,40940808771,-8783898580,-5178217521,,-3821616904,251433829217,-271586364,0,-420000000000,0,0,0,747225323,-419524361041,0,375140503034,-267546672606,,-45501865,107548328563,-60542203261,61574130923,0,1031927662,,,,,,,,
NT2,2021,1,121566461514,172727817535,0,-14272926289,,-413211668,4025548916,283633690008,-725455776951,1153273957,958975154015,46009582719,-1563487455,-18561794082,,-10761428306,533429213905,0,0,0,0,0,0,375549817,375549817,0,0,-246466791569,,-287461798600,-533928590169,-123826447,61697957370,0,61574130923,,,,,,,,
NT2,2020,4,217463565570,173099684013,0,4829120578,,-3255975053,6671210066,398807605174,47365914401,5883324043,-36455564502,-167085672776,-13748157841,0,,-3753906386,231013542113,36116258409,0,0,152000000000,0,0,4502532538,192618790947,0,0,-581781763230,,-190538730,-581972301960,-158339968900,220037926270,0,61697957370,,,,,,,,
